Year,GrandPrix,Driver,FP1_best,FP1_mean,FP1_std,FP2_best,FP2_mean,FP2_std,FP3_best,FP3_mean,FP3_std,track_evolution,AirTemp,TrackTemp,Humidity,Rainfall,Team,quali_best,Driver_enc,Team_enc,GrandPrix_enc
2023,Qatar Grand Prix,HAM,88.679,90.71999999999998,1.0680483369211324,,,,,,,,31.416867469879524,34.3855421686747,55.807228915662655,0,Mercedes,84.305,5,7,13
2023,Qatar Grand Prix,HUL,88.171,89.964,1.6946651586670403,,,,,,,,31.416867469879527,34.3855421686747,55.80722891566265,0,Haas F1 Team,85.547,6,5,13
2023,Qatar Grand Prix,LAW,89.238,91.4256,1.6383787107991832,,,,,,,,31.416867469879527,34.3855421686747,55.80722891566265,0,AlphaTauri,86.635,7,1,13
2023,Qatar Grand Prix,LEC,87.909,89.55587500000001,1.6958830348397111,,,,,,,,31.416867469879527,34.3855421686747,55.80722891566265,0,Ferrari,84.424,8,4,13
2023,Qatar Grand Prix,MAG,89.502,91.44566666666667,1.8274606242908085,,,,,,,,31.41686746987953,34.3855421686747,55.80722891566265,0,Haas F1 Team,87.046,9,5,13
2023,Qatar Grand Prix,NOR,88.441,89.89425,1.2171084243676324,,,,,,,,31.416867469879524,34.3855421686747,55.807228915662655,0,McLaren,84.074,10,6,13
2023,Qatar Grand Prix,OCO,88.732,90.8077,1.3974865572798119,,,,,,,,31.41686746987953,34.3855421686747,55.80722891566265,0,Alpine,84.763,11,2,13
2023,Qatar Grand Prix,PER,88.016,90.96625,2.2126785238710105,,,,,,,,31.416867469879524,34.3855421686747,55.807228915662655,0,Red Bull Racing,85.275,12,8,13
2023,Qatar Grand Prix,PIA,88.38,91.29985714285715,1.842798815983578,,,,,,,,31.416867469879527,34.3855421686747,55.80722891566265,0,McLaren,84.228,13,6,13
2023,Qatar Grand Prix,RUS,88.336,90.6375,1.2795933097908656,,,,,,,,31.416867469879524,34.3855421686747,55.807228915662655,0,Mercedes,84.219,15,7,13
2023,Qatar Grand Prix,SAI,87.762,90.361875,1.6691235028772287,,,,,,,,31.416867469879527,34.3855421686747,55.807228915662655,0,Ferrari,85.328,16,4,13
2023,Qatar Grand Prix,SAR,88.55,91.32177777777777,1.9100373542013365,,,,,,,,31.416867469879527,34.3855421686747,55.80722891566265,0,Williams,86.21,17,9,13
2023,Qatar Grand Prix,STR,88.69,91.00800000000001,1.2805337754233597,,,,,,,,31.41686746987953,34.3855421686747,55.80722891566265,0,Aston Martin,86.345,18,3,13
2023,Qatar Grand Prix,TSU,88.027,91.75325000000001,1.9142061204135175,,,,,,,,31.416867469879524,34.3855421686747,55.807228915662655,0,AlphaTauri,85.301,19,1,13
2023,Qatar Grand Prix,VER,87.428,90.53750000000001,2.1533943206017794,,,,,,,,31.416867469879524,34.3855421686747,55.807228915662655,0,Red Bull Racing,83.778,20,8,13
2023,Qatar Grand Prix,ZHO,89.106,92.14333333333333,1.6464112082546911,,,,,,,,31.41686746987953,34.3855421686747,55.80722891566265,0,Alfa Romeo,87.432,21,0,13
2023,Saudi Arabian Grand Prix,ALB,91.03,93.17944444444444,2.0199381866229893,90.81,93.35172727272726,2.385948745925154,89.983,90.59283333333332,0.7475989343669968,1.046999999999997,27.02375,31.66625,44.7375,0,Williams,89.994,0,9,14
2023,Saudi Arabian Grand Prix,ALO,90.315,92.44722222222222,2.204639073509412,89.811,93.99266666666666,2.238555231351133,89.483,91.69114285714286,1.9535795716727635,0.8319999999999936,27.02375,31.66625,44.7375,0,Aston Martin,88.73,1,3,14
2023,Saudi Arabian Grand Prix,BOT,91.97,94.271,1.3766485182707808,91.052,92.77075,1.4151234045128367,90.317,91.23219999999999,0.6408453011452958,1.6530000000000058,27.023750000000003,31.66625,44.737500000000004,0,Alfa Romeo,89.668,2,0,14
2023,Saudi Arabian Grand Prix,DEV,91.45,93.03645454545455,1.1647557996109197,90.921,92.87859999999999,2.035740880695117,,,,,27.023749999999996,31.66625,44.73749999999999,0,AlphaTauri,90.244,3,1,14
2023,Saudi Arabian Grand Prix,GAS,90.949,92.84653846153847,1.1773690030023598,90.1,93.42666666666669,2.4283794616006382,89.701,90.11183333333332,0.3421464111556171,1.2480000000000047,27.023750000000003,31.66625,44.737500000000004,0,Alpine,89.357,4,2,14
2023,Saudi Arabian Grand Prix,HAM,90.787,93.74225,1.9383415407433813,90.599,93.55999999999999,2.2226098273076276,89.568,90.3978,0.8216122564811189,1.2190000000000083,27.023750000000003,31.666249999999998,44.737500000000004,0,Mercedes,89.223,5,7,14
2023,Saudi Arabian Grand Prix,HUL,91.552,93.3156,1.6360037591643874,90.181,91.3638,0.7432480743331927,89.933,91.11333333333333,1.004773938090885,1.6189999999999998,27.02375,31.66625,44.7375,0,Haas F1 Team,89.451,6,5,14
2023,Saudi Arabian Grand Prix,LEC,91.118,93.93135714285714,1.4434851312624677,90.341,94.0612142857143,2.191023757149978,89.588,91.65383333333334,2.0968232559437774,1.5300000000000011,27.023750000000003,31.666249999999998,44.737500000000004,0,Ferrari,88.42,8,4,14
2023,Saudi Arabian Grand Prix,MAG,91.566,93.02616666666665,1.2815152619718042,90.82,92.24933333333333,1.3301933443425944,90.131,90.81550000000001,0.8087696416986327,1.4350000000000023,27.02375,31.66625,44.7375,0,Haas F1 Team,89.517,9,5,14
2023,Saudi Arabian Grand Prix,NOR,92.149,93.74157142857143,1.5760345657316528,90.721,94.30624999999999,1.9154864917299717,89.69,90.3884,0.6523590269169256,2.459000000000003,27.02375,31.66625,44.7375,0,McLaren,90.447,10,6,14
2023,Saudi Arabian Grand Prix,OCO,91.181,93.0549,1.358257498905614,90.039,93.6998125,2.2945752030604707,89.953,90.49033333333334,0.5105572119426635,1.2279999999999944,27.023750000000003,31.666249999999998,44.737500000000004,0,Alpine,89.078,11,2,14
2023,Saudi Arabian Grand Prix,PER,90.1,91.0998,1.168302700501885,89.902,94.39157142857142,1.8117517963089125,89.098,89.7716,1.0586648667071168,1.0019999999999953,27.02375,31.66625,44.7375,0,Red Bull Racing,88.265,12,8,14
2023,Saudi Arabian Grand Prix,PIA,91.491,93.27936363636364,1.1375378035676245,90.964,94.46991666666666,1.5750307620853488,89.698,91.84745454545454,1.4541204464305144,1.7930000000000064,27.02375,31.666250000000005,44.7375,0,McLaren,89.243,13,6,14
2023,Saudi Arabian Grand Prix,RUS,90.771,94.20039999999997,1.426297794992337,90.07,94.13923076923076,2.116761683714308,89.811,90.26057142857144,0.3664472936830292,0.9599999999999937,27.023750000000003,31.666249999999998,44.737500000000004,0,Mercedes,88.857,15,7,14
2023,Saudi Arabian Grand Prix,SAI,90.924,94.01158333333332,1.6781045832796713,90.592,93.9465,1.977896036390496,89.761,91.25219999999999,1.9800890636534525,1.163000000000011,27.023750000000003,31.666249999999998,44.737500000000004,0,Ferrari,88.931,16,4,14
2023,Saudi Arabian Grand Prix,SAR,91.922,93.00066666666667,1.0079574726478613,90.959,93.20257142857143,1.8431745130926378,90.035,90.49180000000001,0.5486184466457544,1.8870000000000005,27.02375,31.66625,44.7375,0,Williams,89.721,17,9,14
2023,Saudi Arabian Grand Prix,STR,90.577,92.71657142857143,2.0142590744607856,90.11,93.1010909090909,2.343754528722898,89.509,91.160375,1.3400750445404166,1.0679999999999978,27.02375,31.66625,44.7375,0,Aston Martin,88.945,18,3,14
2023,Saudi Arabian Grand Prix,TSU,91.11,93.04425,1.3478295515383234,90.776,92.78985714285714,1.9320712054314004,90.797,91.40314285714285,0.47652507054418775,0.3130000000000024,27.023749999999996,31.66625,44.73749999999999,0,AlphaTauri,89.939,19,1,14
2023,Saudi Arabian Grand Prix,VER,89.617,90.14342857142857,0.6939298372657091,89.603,93.93825,2.3039012855010377,88.485,89.4002857142857,0.8089888162155939,1.132000000000005,27.02375,31.66625,44.7375,0,Red Bull Racing,88.761,20,8,14
2023,Saudi Arabian Grand Prix,ZHO,91.986,94.018,1.4775585718790756,90.837,92.54485714285714,1.4447214758759366,89.917,91.19385714285714,0.7007066501210125,2.0690000000000026,27.023750000000003,31.666249999999998,44.737500000000004,0,Alfa Romeo,89.461,21,0,14
2023,Singapore Grand Prix,ALB,94.657,97.22500000000001,1.7708793484217573,95.558,96.119,0.7933738084913062,93.37,94.03666666666668,0.6207393441158127,1.286999999999992,29.519090909090913,34.15272727272727,77.35454545454546,0,Williams,92.668,0,9,15
2023,Singapore Grand Prix,ALO,93.974,97.044,1.7005705459692575,92.478,96.298,2.439258754771064,93.051,93.84233333333333,0.9401962915618557,0.9230000000000018,29.519090909090913,34.15272727272727,77.35454545454546,0,Aston Martin,91.615,1,3,15
2023,Singapore Grand Prix,BOT,94.802,96.63344444444444,1.4801192613359848,93.105,94.53,1.3255719520267482,93.54,94.29100000000001,0.8583072487945825,1.2620000000000005,29.51909090909091,34.15272727272727,77.35454545454546,0,Alfa Romeo,92.809,2,0,15
2023,Singapore Grand Prix,GAS,94.639,96.68575,1.7490315483555066,93.824,94.93083333333334,0.9681331347839833,93.351,94.5242,1.0717726904526,1.2879999999999967,29.519090909090913,34.15272727272727,77.35454545454546,0,Alpine,92.274,4,2,15
2023,Singapore Grand Prix,HAM,93.54,96.66457142857143,2.3710437826087505,92.585,96.95239999999998,2.238845247989339,92.535,93.28540000000001,0.7928753369855829,1.0050000000000097,29.519090909090913,34.15272727272727,77.35454545454546,0,Mercedes,91.485,5,7,15
2023,Singapore Grand Prix,HUL,94.985,97.03316666666666,1.8499584229562194,93.139,94.23225,1.3046121709790495,92.896,94.08500000000001,1.0682946690871393,2.0889999999999986,29.519090909090917,34.15272727272727,77.35454545454546,0,Haas F1 Team,91.808,6,5,15
2023,Singapore Grand Prix,LAW,94.894,97.27085714285714,1.8183867784908883,93.285,95.62483333333334,2.1633455033042384,93.357,93.86025000000001,0.8592513698951345,1.5370000000000061,29.519090909090917,34.15272727272727,77.35454545454546,0,AlphaTauri,92.166,7,1,15
2023,Singapore Grand Prix,LEC,93.35,96.0108888888889,1.885261483484749,92.138,95.79124999999999,2.694932108871865,92.381,94.891875,1.680289638085394,0.9689999999999941,29.519090909090917,34.15272727272727,77.35454545454546,0,Ferrari,91.063,8,4,15
2023,Singapore Grand Prix,MAG,94.887,97.7955,1.9951260611800934,93.017,94.45360000000001,1.1039149876688878,92.97,93.55999999999999,0.5878457847655862,1.9170000000000016,29.519090909090917,34.15272727272727,77.35454545454546,0,Haas F1 Team,91.575,9,5,15
2023,Singapore Grand Prix,NOR,93.522,96.8742,1.8011646108991692,92.711,96.23622222222224,2.346862255106688,92.303,93.3718,0.8705617152161015,1.2190000000000083,29.519090909090917,34.15272727272727,77.35454545454546,0,McLaren,91.27,10,6,15
2023,Singapore Grand Prix,OCO,94.066,96.53425,2.0935004009007083,93.361,94.90220000000001,1.2198908557735795,92.979,94.1128,0.8483423247722598,1.0870000000000033,29.519090909090917,34.15272727272727,77.35454545454546,0,Alpine,91.673,11,2,15
2023,Singapore Grand Prix,PER,93.725,96.38871428571429,2.330595182514951,92.812,95.9854,2.4364760618565504,92.784,93.95816666666667,0.9398304989021503,0.9409999999999883,29.51909090909091,34.15272727272727,77.35454545454546,0,Red Bull Racing,92.099,12,8,15
2023,Singapore Grand Prix,PIA,95.474,97.50125,1.6408378304129545,93.461,94.7446,0.8835950995789875,92.73,94.45419999999999,1.4551375192743803,2.7439999999999998,29.51909090909091,34.15272727272727,77.35454545454546,0,McLaren,92.902,13,6,15
2023,Singapore Grand Prix,RUS,93.695,96.62412499999999,2.3154253196150143,92.355,95.41062500000001,2.4410469614198607,92.134,92.98299999999999,0.7995517494196326,1.5609999999999928,29.519090909090913,34.15272727272727,77.35454545454546,0,Mercedes,91.056,15,7,15
2023,Singapore Grand Prix,SAI,93.428,96.60044444444445,2.124812704164247,92.12,96.06355555555555,2.770618618247157,92.065,94.628,2.0010788518768012,1.3629999999999995,29.519090909090917,34.15272727272727,77.35454545454546,0,Ferrari,90.984,16,4,15
2023,Singapore Grand Prix,SAR,95.778,97.94733333333333,1.5173306385447645,94.327,95.87350000000002,1.5499288693356221,93.708,94.40350000000001,0.5845890294329289,2.0700000000000074,29.51909090909091,34.15272727272727,77.35454545454546,0,Williams,93.252,17,9,15
2023,Singapore Grand Prix,STR,94.568,97.22233333333332,1.8332857115027121,93.39,96.25514285714287,2.10935380536089,93.126,94.52042857142855,0.8712479281932042,1.441999999999993,29.519090909090913,34.15272727272727,77.35454545454546,0,Aston Martin,93.397,18,3,15
2023,Singapore Grand Prix,TSU,94.042,97.364375,2.093977823426028,93.477,95.38071428571428,2.2155158702723314,92.945,94.0424,1.2617685207675768,1.0970000000000084,29.519090909090913,34.15272727272727,77.35454545454546,0,AlphaTauri,91.991,19,1,15
2023,Singapore Grand Prix,VER,93.476,97.60125,2.1674002695790704,92.852,96.20616666666666,2.4785020812310528,92.378,94.9475,2.700668343206921,1.097999999999999,29.519090909090913,34.15272727272727,77.35454545454546,0,Red Bull Racing,92.173,20,8,15
2023,Singapore Grand Prix,ZHO,95.456,97.087,1.5999723747615138,93.575,95.3112,1.5703568702686639,93.637,94.777,1.3820716334546512,1.8190000000000026,29.51909090909091,34.15272727272727,77.35454545454546,0,Alfa Romeo,93.258,21,0,15
2023,Spanish Grand Prix,ALB,76.63,77.98974999999999,0.9837798461618781,75.056,75.96124999999999,0.7704922128094479,75.851,75.851,,0.7789999999999964,20.853409090909093,24.940909090909088,71.94318181818181,1,Williams,74.063,0,9,16
2023,Spanish Grand Prix,ALO,75.547,77.20866666666667,1.1259503763487966,74.077,76.19544444444445,1.4981153252596358,74.264,75.30566666666665,1.6920385141400691,1.2830000000000013,20.853409090909093,24.940909090909088,71.94318181818181,1,Aston Martin,73.098,1,3,16
2023,Spanish Grand Prix,BOT,75.978,77.59842857142857,1.087587828965684,74.448,75.83500000000001,1.0846847468273926,74.36,75.47966666666667,1.8194230770585824,1.617999999999995,20.853409090909093,24.940909090909088,71.94318181818181,1,Alfa Romeo,73.977,2,0,16
2023,Spanish Grand Prix,DEV,75.504,76.777,0.8133225067585408,74.785,76.01228571428571,1.1465463668899625,74.693,75.30675,0.6239702850830884,0.811000000000007,20.853409090909093,24.940909090909088,71.94318181818181,1,AlphaTauri,73.581,3,1,16
2023,Spanish Grand Prix,GAS,75.545,77.63853846153846,1.2344320296790072,74.457,75.957,1.2723818216243128,75.841,75.841,,-0.29599999999999227,20.853409090909093,24.940909090909088,71.94318181818181,1,Alpine,72.816,4,2,16
2023,Spanish Grand Prix,HAM,75.845,78.8476,1.174770918567153,74.549,75.8264,1.0384884688815759,74.072,74.099,0.03818376618407501,1.7729999999999961,20.853409090909093,24.940909090909088,71.94318181818181,1,Mercedes,72.818,5,7,16
2023,Spanish Grand Prix,HUL,76.461,77.62242857142857,0.8789648944720625,74.177,75.86325000000001,1.1487814921327109,74.988,75.06700000000001,0.11172287142747539,1.472999999999999,20.853409090909093,24.940909090909088,71.94318181818181,1,Haas F1 Team,73.229,6,5,16
2023,Spanish Grand Prix,LEC,75.694,77.9125,1.2195116118465508,74.246,75.02266666666667,0.6986625317943798,74.353,76.391,1.5045085576360184,1.3410000000000082,20.853409090909093,24.940909090909088,71.94318181818181,1,Ferrari,74.079,8,4,16
2023,Spanish Grand Prix,MAG,75.689,77.98585714285714,1.6762139311129554,74.713,75.7355,0.9419460352553857,75.534,75.572,0.05374011537017295,0.15499999999998693,20.853409090909093,24.940909090909088,71.94318181818181,1,Haas F1 Team,74.042,9,5,16
2023,Spanish Grand Prix,NOR,75.783,78.48236363636363,1.1509604052900595,74.694,75.80275,0.797564365218671,74.681,76.33975,1.9171343849610558,1.1020000000000039,20.853409090909093,24.940909090909088,71.94318181818181,1,McLaren,72.776,10,6,16
2023,Spanish Grand Prix,OCO,75.418,77.31753846153846,1.0252807432913675,74.242,75.4744,0.8975468232911258,75.266,75.266,,0.15200000000000102,20.853409090909093,24.940909090909088,71.94318181818181,1,Alpine,73.001,11,2,16
2023,Spanish Grand Prix,PER,75.374,76.72619999999999,1.4123482927380249,74.219,75.5635,1.128800690999082,73.914,73.914,,1.4599999999999937,20.853409090909093,24.940909090909088,71.94318181818181,1,Red Bull Racing,73.334,12,8,16
2023,Spanish Grand Prix,PIA,76.353,78.331,1.0735827867472538,74.583,76.1644,1.008374583178294,75.105,76.08800000000001,1.520216103059035,1.2479999999999905,20.853409090909093,24.940909090909088,71.94318181818181,1,McLaren,73.059,13,6,16
2023,Spanish Grand Prix,RUS,75.753,78.874,1.2423912963850539,74.392,75.96466666666667,1.6779035530486637,74.278,76.19375000000001,2.272626435793324,1.4749999999999943,20.853409090909093,24.940909090909088,71.94318181818181,1,Mercedes,73.326,15,7,16
2023,Spanish Grand Prix,SAI,75.726,78.34145454545455,1.2215748330443268,74.274,74.93166666666667,0.6267187035132554,74.24,75.529,1.8229212818989216,1.4860000000000042,20.853409090909093,24.940909090909088,71.94318181818181,1,Ferrari,72.734,16,4,16
2023,Spanish Grand Prix,SAR,76.506,77.65062499999999,1.071010462467238,75.415,76.443,1.2438952260272285,76.529,76.529,,-0.022999999999996135,20.853409090909093,24.940909090909088,71.94318181818181,1,Williams,74.699,17,9,16
2023,Spanish Grand Prix,STR,75.939,76.9305,1.089448943273617,75.01,76.84075,1.793341713115488,74.756,76.2365,2.0937431790933663,1.1829999999999927,20.853409090909093,24.940909090909088,71.94318181818181,1,Aston Martin,72.994,18,3,16
2023,Spanish Grand Prix,TSU,75.915,77.22142857142858,0.642611561557691,74.84,76.10714285714286,0.81692705275551,74.659,74.9685,0.4376990975544727,1.2560000000000002,20.853409090909093,24.940909090909088,71.94318181818181,1,AlphaTauri,73.316,19,1,16
2023,Spanish Grand Prix,VER,74.606,76.707,1.680704971135626,73.907,75.78540000000001,1.7741897587349569,73.664,73.664,,0.9419999999999931,20.853409090909093,24.940909090909088,71.94318181818181,1,Red Bull Racing,72.272,20,8,16
2023,Spanish Grand Prix,ZHO,75.906,77.61250000000001,1.0630503280654195,74.585,76.043,1.210444339901677,74.681,76.20533333333333,2.1980674087328005,1.2250000000000085,20.853409090909093,24.940909090909088,71.94318181818181,1,Alfa Romeo,73.521,21,0,16
2023,United States Grand Prix,ALB,96.492,99.74375,2.3091715119125666,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Williams,96.315,0,9,17
2023,United States Grand Prix,ALO,97.84,100.10442857142857,1.9311422230675503,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Aston Martin,96.268,1,3,17
2023,United States Grand Prix,BOT,97.517,100.37312500000002,1.8002996923131598,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Alfa Romeo,95.858,2,0,17
2023,United States Grand Prix,GAS,96.705,100.07344444444445,1.6515222607575666,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Alpine,95.089,4,2,17
2023,United States Grand Prix,HAM,96.193,99.97036363636363,2.131896867708534,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Mercedes,94.862,5,7,17
2023,United States Grand Prix,HUL,96.702,98.8066,1.2329912002930112,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Haas F1 Team,96.235,6,5,17
2023,United States Grand Prix,LEC,96.068,99.0297,1.9122519621291212,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Ferrari,94.723,8,4,17
2023,United States Grand Prix,MAG,96.472,99.72762499999999,1.7114727941162287,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Haas F1 Team,95.88,9,5,17
2023,United States Grand Prix,NOR,97.256,99.45277777777777,1.7276721895210454,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,McLaren,94.853,10,6,17
2023,United States Grand Prix,OCO,97.066,100.18969999999999,1.449384394224742,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Alpine,95.154,11,2,17
2023,United States Grand Prix,PER,96.212,99.11619999999999,2.2027299425939635,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Red Bull Racing,95.173,12,8,17
2023,United States Grand Prix,PIA,98.42,100.5061,1.7245239246431663,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,McLaren,95.467,13,6,17
2023,United States Grand Prix,RIC,97.152,100.29077777777778,1.9729543695799046,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,AlphaTauri,95.974,14,1,17
2023,United States Grand Prix,RUS,96.474,99.85261538461538,1.6480397718937458,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Mercedes,95.079,15,7,17
2023,United States Grand Prix,SAI,96.533,98.96144444444445,1.6996662989474665,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Ferrari,94.945,16,4,17
2023,United States Grand Prix,SAR,96.987,100.18072727272728,1.9367389649051368,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Williams,96.827,17,9,17
2023,United States Grand Prix,STR,99.94,99.94,,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Aston Martin,96.589,18,3,17
2023,United States Grand Prix,TSU,97.104,100.60876923076923,1.7268171662457559,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,AlphaTauri,95.697,19,1,17
2023,United States Grand Prix,VER,95.912,98.6712,2.5459966025114773,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Red Bull Racing,94.718,20,8,17
2023,United States Grand Prix,ZHO,97.418,100.2065,2.206204627214542,,,,,,,,35.460759493670885,41.36582278481012,12.531645569620252,0,Alfa Romeo,95.698,21,0,17
